2020-07-31 21:23:54,955 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Fri Jul 31 21:23:54 UTC 2020]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2020-07-31 21:55:15,437 | INFO  | Listening for connections at: tcp://143c853f4785:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 21:55:15,439 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 21:55:15,445 | INFO  | Listening for connections at: amqp://143c853f4785:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 21:55:15,448 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 21:55:15,453 | INFO  | Listening for connections at: stomp://143c853f4785:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 21:55:15,455 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 21:55:15,463 | INFO  | Listening for connections at: mqtt://143c853f4785:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 21:55:15,465 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 21:55:15,989 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@4f5991f6{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2020-07-31 21:55:16,084 | INFO  | Listening for connections at ws://143c853f4785:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2020-07-31 21:55:16,085 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 21:55:16,088 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:143c853f4785-34271-1596232515067-1:1) started | org.apache.activemq.broker.BrokerService | main
2020-07-31 21:55:16,090 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2020-07-31 21:55:16,093 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: /data/activemq/kahadb only has 30871 mb of usable space. - resetting to maximum available disk space: 30871 mb | org.apache.activemq.broker.BrokerService | main
2020-07-31 21:55:16,095 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: /data/activemq/localhost only has 30871 mb of usable space. - resetting to maximum available disk space: 30871 mb | org.apache.activemq.broker.BrokerService | main
2020-07-31 21:55:16,991 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2020-07-31 21:55:17,201 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2020-07-31 21:55:17,202 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2020-07-31 21:55:17,286 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2020-07-31 21:55:17,656 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2020-07-31 21:55:17,772 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2020-07-31 21:57:20,212 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Fri Jul 31 21:57:20 UTC 2020]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2020-07-31 21:57:21,681 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2020-07-31 21:57:22,004 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2020-07-31 21:57:22,205 | INFO  | JobSchedulerStore: /data/activemq/localhost/scheduler started. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2020-07-31 21:57:22,397 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:3526d0cf1210-37519-1596232642233-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2020-07-31 21:57:22,446 | INFO  | Listening for connections at: tcp://3526d0cf1210:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 21:57:22,448 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 21:57:22,454 | INFO  | Listening for connections at: amqp://3526d0cf1210:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 21:57:22,456 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 21:57:22,462 | INFO  | Listening for connections at: stomp://3526d0cf1210:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 21:57:22,464 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 21:57:22,470 | INFO  | Listening for connections at: mqtt://3526d0cf1210:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 21:57:22,474 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 21:57:22,824 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@7b8b43c7{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2020-07-31 21:57:22,907 | INFO  | Listening for connections at ws://3526d0cf1210:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2020-07-31 21:57:22,908 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 21:57:22,910 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:3526d0cf1210-37519-1596232642233-0:1) started | org.apache.activemq.broker.BrokerService | main
2020-07-31 21:57:22,913 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2020-07-31 21:57:22,915 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: /data/activemq/kahadb only has 30571 mb of usable space. - resetting to maximum available disk space: 30571 mb | org.apache.activemq.broker.BrokerService | main
2020-07-31 21:57:22,917 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: /data/activemq/localhost only has 30571 mb of usable space. - resetting to maximum available disk space: 30571 mb | org.apache.activemq.broker.BrokerService | main
2020-07-31 21:57:23,729 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2020-07-31 21:57:24,018 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2020-07-31 21:57:24,020 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2020-07-31 21:57:24,101 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2020-07-31 21:57:24,397 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2020-07-31 21:57:24,481 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2020-07-31 21:57:53,884 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | qtp1792227359-43
2020-07-31 22:07:47,903 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Fri Jul 31 22:07:47 UTC 2020]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2020-07-31 22:07:49,537 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:07:49,899 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2020-07-31 22:07:50,091 | INFO  | JobSchedulerStore: /data/activemq/localhost/scheduler started. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2020-07-31 22:07:50,285 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:1edf33485454-39909-1596233270119-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:07:50,339 | INFO  | Listening for connections at: tcp://1edf33485454:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:07:50,341 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:07:50,348 | INFO  | Listening for connections at: amqp://1edf33485454:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:07:50,350 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:07:50,357 | INFO  | Listening for connections at: stomp://1edf33485454:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:07:50,359 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:07:50,365 | INFO  | Listening for connections at: mqtt://1edf33485454:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:07:50,367 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:07:50,728 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@7b8b43c7{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2020-07-31 22:07:50,820 | INFO  | Listening for connections at ws://1edf33485454:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2020-07-31 22:07:50,821 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:07:50,824 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:1edf33485454-39909-1596233270119-0:1) started | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:07:50,827 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:07:50,830 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: /data/activemq/kahadb only has 30225 mb of usable space. - resetting to maximum available disk space: 30225 mb | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:07:50,832 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: /data/activemq/localhost only has 30225 mb of usable space. - resetting to maximum available disk space: 30225 mb | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:07:51,794 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2020-07-31 22:07:52,124 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2020-07-31 22:07:52,125 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2020-07-31 22:07:52,206 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2020-07-31 22:07:52,581 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2020-07-31 22:07:52,687 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2020-07-31 22:14:17,170 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Fri Jul 31 22:14:17 UTC 2020]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2020-07-31 22:14:18,981 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:14:19,324 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2020-07-31 22:14:19,516 | INFO  | JobSchedulerStore: /data/activemq/localhost/scheduler started. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2020-07-31 22:14:19,717 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:d1c446b8827c-33793-1596233659548-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:14:19,771 | INFO  | Listening for connections at: tcp://d1c446b8827c:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:14:19,774 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:14:19,784 | INFO  | Listening for connections at: amqp://d1c446b8827c:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:14:19,786 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:14:19,793 | INFO  | Listening for connections at: stomp://d1c446b8827c:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:14:19,796 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:14:19,802 | INFO  | Listening for connections at: mqtt://d1c446b8827c:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:14:19,805 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:14:20,205 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@7b8b43c7{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2020-07-31 22:14:20,295 | INFO  | Listening for connections at ws://d1c446b8827c:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2020-07-31 22:14:20,296 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:14:20,298 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:d1c446b8827c-33793-1596233659548-0:1) started | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:14:20,302 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:14:20,304 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: /data/activemq/kahadb only has 29878 mb of usable space. - resetting to maximum available disk space: 29878 mb | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:14:20,306 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: /data/activemq/localhost only has 29878 mb of usable space. - resetting to maximum available disk space: 29878 mb | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:14:21,235 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2020-07-31 22:14:21,580 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2020-07-31 22:14:21,581 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2020-07-31 22:14:21,662 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2020-07-31 22:14:22,049 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2020-07-31 22:14:22,166 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2020-07-31 22:18:14,326 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | qtp1792227359-44
2020-07-31 22:18:55,132 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Fri Jul 31 22:18:55 UTC 2020]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2020-07-31 22:18:56,861 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:18:57,176 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2020-07-31 22:18:57,363 | INFO  | JobSchedulerStore: /data/activemq/localhost/scheduler started. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2020-07-31 22:18:57,557 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:f38ecab28975-42787-1596233937391-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:18:57,607 | INFO  | Listening for connections at: tcp://f38ecab28975:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:18:57,609 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:18:57,615 | INFO  | Listening for connections at: amqp://f38ecab28975:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:18:57,617 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:18:57,622 | INFO  | Listening for connections at: stomp://f38ecab28975:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:18:57,625 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:18:57,632 | INFO  | Listening for connections at: mqtt://f38ecab28975:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:18:57,634 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:18:57,999 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@7b8b43c7{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2020-07-31 22:18:58,090 | INFO  | Listening for connections at ws://f38ecab28975:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2020-07-31 22:18:58,091 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:18:58,095 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:f38ecab28975-42787-1596233937391-0:1) started | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:18:58,099 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:18:58,101 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: /data/activemq/kahadb only has 29577 mb of usable space. - resetting to maximum available disk space: 29577 mb | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:18:58,102 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: /data/activemq/localhost only has 29577 mb of usable space. - resetting to maximum available disk space: 29577 mb | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:18:58,985 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2020-07-31 22:18:59,326 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2020-07-31 22:18:59,327 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2020-07-31 22:18:59,405 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2020-07-31 22:18:59,745 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2020-07-31 22:18:59,851 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2020-07-31 22:22:29,525 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Fri Jul 31 22:22:29 UTC 2020]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2020-07-31 22:22:31,021 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:22:31,326 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2020-07-31 22:22:31,514 | INFO  | JobSchedulerStore: /data/activemq/localhost/scheduler started. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2020-07-31 22:22:31,722 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:f9cd134ba0fe-40555-1596234151544-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:22:31,781 | INFO  | Listening for connections at: tcp://f9cd134ba0fe:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:22:31,783 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:22:31,791 | INFO  | Listening for connections at: amqp://f9cd134ba0fe:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:22:31,793 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:22:31,799 | INFO  | Listening for connections at: stomp://f9cd134ba0fe:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:22:31,801 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:22:31,809 | INFO  | Listening for connections at: mqtt://f9cd134ba0fe:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:22:31,810 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:22:32,188 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@7b8b43c7{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2020-07-31 22:22:32,309 | INFO  | Listening for connections at ws://f9cd134ba0fe:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2020-07-31 22:22:32,310 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:22:32,312 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:f9cd134ba0fe-40555-1596234151544-0:1) started | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:22:32,315 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:22:32,317 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: /data/activemq/kahadb only has 29532 mb of usable space. - resetting to maximum available disk space: 29532 mb | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:22:32,318 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: /data/activemq/localhost only has 29532 mb of usable space. - resetting to maximum available disk space: 29532 mb | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:22:33,286 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2020-07-31 22:22:33,619 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2020-07-31 22:22:33,620 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2020-07-31 22:22:33,712 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2020-07-31 22:22:34,143 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2020-07-31 22:22:34,239 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2020-07-31 22:25:22,694 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Fri Jul 31 22:25:22 UTC 2020]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2020-07-31 22:25:24,189 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:25:24,296 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2020-07-31 22:25:24,421 | INFO  | Recovering from the journal @1:503 | org.apache.activemq.store.kahadb.MessageDatabase | main
2020-07-31 22:25:24,425 | INFO  | Recovery replayed 22 operations from the journal in 0.12 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2020-07-31 22:25:24,444 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2020-07-31 22:25:24,458 | INFO  | Scheduler Store version 1 loaded | org.apache.activemq.store.kahadb.scheduler.JobSchedulerKahaDBMetaData | main
2020-07-31 22:25:24,577 | INFO  | Recovering from the scheduled job journal @1:28 | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2020-07-31 22:25:24,579 | INFO  | Recovery replayed 1 operations from the journal in 0.003 seconds. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2020-07-31 22:25:24,582 | INFO  | JobSchedulerStore: /data/activemq/localhost/scheduler started. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2020-07-31 22:25:24,668 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:f9cd134ba0fe-39159-1596234324464-1:1) is starting | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:25:24,749 | INFO  | Listening for connections at: tcp://f9cd134ba0fe:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:25:24,753 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:25:24,760 | INFO  | Listening for connections at: amqp://f9cd134ba0fe:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:25:24,762 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:25:24,768 | INFO  | Listening for connections at: stomp://f9cd134ba0fe:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:25:24,770 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:25:24,778 | INFO  | Listening for connections at: mqtt://f9cd134ba0fe:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2020-07-31 22:25:24,780 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:25:25,076 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@6d167f58{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2020-07-31 22:25:25,154 | INFO  | Listening for connections at ws://f9cd134ba0fe:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2020-07-31 22:25:25,155 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2020-07-31 22:25:25,157 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:f9cd134ba0fe-39159-1596234324464-1:1) started | org.apache.activemq.broker.BrokerService | main
2020-07-31 22:25:25,159 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
